timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
337089248,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.039068483,0.0018275301,-0.06902993,-0.1250637,-0.012285721,2.738805,0.0,0.0,0.0,-0.0041356343,-0.00040626698,-0.3243238
337185637,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.038180135,0.0039597955,-0.068068445,-0.10575741,-0.043406703,2.676619,0.0,0.0,0.0,-0.0035286308,-0.0014482789,-0.32717735
337388588,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.035199158,0.007132839,-0.06419778,-0.081444554,-0.008362835,2.8624434,0.0,0.0,0.0,-0.0026494288,-0.00027204686,-0.3186504
337490062,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.03300056,0.00704788,-0.061287105,-0.07885306,-0.052028894,2.8432043,0.0,0.0,0.0,-0.002570242,-0.0016958993,-0.31953323
337591554,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.03076625,0.0053505977,-0.058591902,-0.08487211,-0.07420558,2.7556508,0.0,0.0,0.0,-0.0028020586,-0.0024499022,-0.32355082
337870589,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.025109716,-0.00048567122,-0.053138554,-0.08084206,-0.05453256,2.7033105,0.0,0.0,0.0,-0.0026863795,-0.0018121153,-0.32595256
337972064,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.02349136,-0.002423612,-0.05100137,-0.0884446,-0.066332765,2.7310448,0.0,0.0,0.0,-0.0029268307,-0.0021951003,-0.3246799
338073570,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.022273991,-0.0042517763,-0.04947841,-0.087333,-0.06372235,2.7762187,0.0,0.0,0.0,-0.0028738535,-0.0020969016,-0.322607
338175256,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.021087281,-0.0061368104,-0.04793513,-0.07864026,-0.070063345,2.6655698,0.0,0.0,0.0,-0.002627,-0.0023404858,-0.32768437
338286641,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.020308781,-0.007543171,-0.047058105,-0.08095444,-0.038959242,2.7435403,0.0,0.0,0.0,-0.0026774176,-0.0012885043,-0.3241065
338388112,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.019319661,-0.008211832,-0.04489249,-0.06270423,-0.07281388,2.8053432,0.0,0.0,0.0,-0.0020550317,-0.0023863595,-0.32127056
338489591,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.018154029,-0.008934941,-0.043515205,-0.046303067,-0.059434205,2.718851,0.0,0.0,0.0,-0.0015339268,-0.0019689347,-0.32523945
338586163,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.016946608,-0.009196244,-0.041855752,-0.07505482,-0.06395986,2.8562944,0.0,0.0,0.0,-0.002440745,-0.0020799423,-0.31893256
338687464,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.015985591,-0.0098111965,-0.040369928,-0.07128901,-0.054908942,2.6613433,0.0,0.0,0.0,-0.0023830943,-0.0018355311,-0.32787833
338788954,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.015232889,-0.010196032,-0.039322317,-0.047474,-0.09563341,2.8376691,0.0,0.0,0.0,-0.0015471143,-0.0031165653,-0.3197872
338890408,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.014347672,-0.010783659,-0.03730917,-0.06976245,-0.0723539,2.865394,0.0,0.0,0.0,-0.0022670277,-0.0023512405,-0.318515
338971582,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.013888361,-0.01169691,-0.03595096,-0.07885405,-0.08120964,2.6764462,0.0,0.0,0.0,-0.0026314228,-0.0027100309,-0.3271853
339073364,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.013898203,-0.01317303,-0.034929335,-0.0619174,-0.10806862,2.8219614,0.0,0.0,0.0,-0.0020229218,-0.003530742,-0.320508
