timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
340463462,32767,32767,32767,-7,32767,-20
340468444,32767,32767,32767,32767,5,32767
340473444,32767,32767,32767,32767,32767,-5
340478458,32767,32767,32767,32767,32767,32767
340483537,32767,32767,32767,32767,-19,-2
340488613,32767,32767,32767,32767,32767,32767
340493675,32767,32767,32767,32767,5,-12
340498750,32767,32767,32767,32767,32767,32767
340503862,32767,32767,32767,32767,32767,1
340508898,32767,32767,32767,32767,-19,32767
340513977,32767,32767,32767,-6,32767,-13
340519064,32767,32767,32767,32767,9,32767
340524119,32767,32767,32767,32767,32767,-28
340529192,32767,32767,32767,32767,32767,32767
340534273,32767,32767,32767,32767,-17,-15
340539347,32767,32767,32767,32767,32767,32767
340544670,32767,32767,32767,32767,6,-29
340549668,32767,32767,32767,32767,32767,32767
340554632,32767,32767,32767,32767,32767,-12
340559679,32767,32767,32767,32767,-19,32767
340564709,32767,32767,32767,32767,32767,-18
340569785,32767,32767,32767,32767,6,32767
340574853,32767,32767,32767,-7,32767,-23
340579934,32767,32767,32767,32767,32767,32767
340585000,32767,32767,32767,32767,-19,-15
340590082,32767,32767,32767,32767,32767,32767
340595146,32767,32767,32767,32767,32767,-27
340600226,32767,32767,32767,32767,-44,32767
340605306,32767,32767,32767,32767,32767,-12
340610370,32767,32767,32767,32767,-16,32767
340615450,32767,32767,32767,32767,32767,-29
340620521,32767,32767,32767,32767,9,32767
340625796,32767,32767,32767,-8,32767,-6
340630835,32767,32767,32767,32767,32767,32767
340635812,32767,32767,32767,32767,-18,-31
340640887,32767,32767,32767,32767,32767,32767
340645883,32767,32767,32767,32767,32767,-30
340650965,32767,32767,32767,32767,-44,32767
340656033,32767,32767,32767,32767,32767,-18
340666181,32767,32767,32767,32767,32767,-36
340671250,32767,32767,32767,32767,5,1
340676335,32767,32767,32767,-7,32767,32767
340681411,32767,32767,32767,32767,32767,32767
340686474,32767,32767,32767,32767,-18,-36
340691548,32767,32767,32767,32767,32767,32767
340696629,32767,32767,32767,32767,9,-38
340701715,32767,32767,32767,32767,32767,32767
340712011,32767,32767,32767,32767,-19,32767
340717062,32767,32767,32767,32767,32767,-39
340722039,32767,32767,32767,32767,6,32767
340727062,32767,32767,32767,32767,32767,-33
340732135,32767,32767,32767,32767,32767,32767
340737222,32767,32767,32767,-7,-20,-39
340742290,32767,32767,32767,32767,32767,32767
340747364,32767,32767,32767,32767,5,32767
340752447,32767,32767,32767,32767,32767,32767
340757502,32767,32767,32767,32767,32767,32767
340762587,32767,32767,32767,32767,-19,32767
340767681,32767,32767,32767,32767,32767,32767
340772732,32767,32767,32767,32767,7,32767
340777796,32767,32767,32767,32767,32767,32767
340782886,32767,32767,32767,32767,32767,32767
340788181,32767,32767,32767,-9,-19,32767
340793221,32767,32767,32767,32767,32767,1
340798226,32767,32767,32767,32767,5,1
340803190,32767,32767,32767,32767,32767,-13
340808258,32767,32767,32767,32767,32767,-36
340813315,32767,32767,32767,32767,-19,-18
340818388,32767,32767,32767,32767,32767,32767
340823461,32767,32767,32767,32767,5,-1
340828536,32767,32767,32767,32767,32767,32767
340833612,32767,32767,32767,32767,32767,-19
340838679,32767,32767,32767,-4,-19,32767
340843767,32767,32767,32767,32767,32767,-13
340848837,32767,32767,32767,32767,9,32767
340853911,32767,32767,32767,32767,32767,-12
340858986,32767,32767,32767,32767,32767,32767
340894491,32767,32767,32767,32767,32767,-4
340899563,32767,32767,32767,-7,5,32767
340904639,32767,32767,32767,32767,32767,-2
340909721,32767,32767,32767,32767,32767,32767
340914792,32767,32767,32767,32767,-20,-13
340919857,32767,32767,32767,32767,32767,32767
340924941,32767,32767,32767,32767,6,-12
340930004,32767,32767,32767,32767,32767,32767
340935078,32767,32767,32767,32767,32767,-24
340940167,32767,32767,32767,32767,-17,32767
340945231,32767,32767,32767,32767,32767,-28
340950312,32767,32767,32767,-6,10,32767
340955607,32767,32767,32767,32767,32767,-2
340960573,32767,32767,32767,32767,32767,32767
340965568,32767,32767,32767,32767,-17,-38
340970601,32767,32767,32767,32767,32767,32767
340975667,32767,32767,32767,32767,32767,-31
340980751,32767,32767,32767,32767,-43,32767
340985821,32767,32767,32767,32767,32767,-38
340990902,32767,32767,32767,32767,-20,32767
340995961,32767,32767,32767,32767,32767,-25
341001035,32767,32767,32767,-5,5,32767
341006112,32767,32767,32767,32767,32767,-20
341011184,32767,32767,32767,32767,32767,32767
341026412,32767,32767,32767,32767,32767,32767
341031490,32767,32767,32767,32767,-42,32767
341036751,32767,32767,32767,32767,32767,-41
341041752,32767,32767,32767,32767,-20,-5
341046799,32767,32767,32767,32767,32767,32767
341051809,32767,32767,32767,32767,5,32767
341056847,32767,32767,32767,32767,32767,-32
341061920,32767,32767,32767,-6,32767,-4
341066991,32767,32767,32767,32767,-19,32767
341072104,32767,32767,32767,32767,32767,32767
341077138,32767,32767,32767,32767,5,-28
341082217,32767,32767,32767,32767,32767,32767
341087305,32767,32767,32767,32767,32767,-18
341107599,32767,32767,32767,32767,32767,-48
341112662,32767,32767,32767,-6,32767,-2
341118004,32767,32767,32767,32767,-22,32767
341122936,32767,32767,32767,32767,32767,-5
341127934,32767,32767,32767,32767,5,32767
341132953,32767,32767,32767,32767,32767,-5
341138038,32767,32767,32767,32767,32767,32767
341143100,32767,32767,32767,32767,-21,-2
341148178,32767,32767,32767,32767,32767,32767
341153246,32767,32767,32767,32767,5,-2
341158319,32767,32767,32767,32767,32767,32767
341168463,32767,32767,32767,32767,-21,32767
341173543,32767,32767,32767,32767,32767,-20
341178616,32767,32767,32767,32767,9,32767
341183687,32767,32767,32767,32767,32767,1
341188766,32767,32767,32767,32767,32767,32767
341193833,32767,32767,32767,32767,-17,-3
341199122,32767,32767,32767,32767,32767,32767
341204164,32767,32767,32767,32767,5,-11
341219203,32767,32767,32767,32767,-19,32767
341224282,32767,32767,32767,-7,32767,-12
341229346,32767,32767,32767,32767,5,32767
341234422,32767,32767,32767,32767,32767,-19
341239493,32767,32767,32767,32767,32767,32767
341244578,32767,32767,32767,32767,-20,-12
341249652,32767,32767,32767,32767,32767,32767
341254716,32767,32767,32767,32767,5,-3
341259804,32767,32767,32767,32767,32767,-24
341264864,32767,32767,32767,32767,32767,-12
341269935,32767,32767,32767,32767,-18,32767
341275021,32767,32767,32767,-6,32767,-19
341280380,32767,32767,32767,32767,7,32767
341285316,32767,32767,32767,32767,32767,-1
341290302,32767,32767,32767,32767,32767,32767
341295365,32767,32767,32767,32767,-17,-19
341300386,32767,32767,32767,32767,32767,32767
341305453,32767,32767,32767,32767,7,-6
341310532,32767,32767,32767,32767,32767,32767
341315602,32767,32767,32767,32767,32767,-27
341320675,32767,32767,32767,32767,-19,32767
341325754,32767,32767,32767,-6,32767,-19
341330836,32767,32767,32767,32767,5,32767
341335893,32767,32767,32767,32767,32767,-19
341340965,32767,32767,32767,32767,32767,32767
341346041,32767,32767,32767,32767,-18,-1
341351139,32767,32767,32767,32767,32767,2
341356196,32767,32767,32767,32767,8,32767
341361590,32767,32767,32767,32767,32767,3
341366498,32767,32767,32767,32767,32767,32767
341371499,32767,32767,32767,32767,-18,32767
341376496,32767,32767,32767,32767,32767,-24
341381562,32767,32767,32767,32767,7,32767
341386627,32767,32767,32767,-6,32767,-17
341391712,32767,32767,32767,32767,32767,0
341396774,32767,32767,32767,32767,-20,32767
341401852,32767,32767,32767,32767,32767,1
341406922,32767,32767,32767,32767,5,-26
341411997,32767,32767,32767,32767,32767,-5
341417080,32767,32767,32767,32767,32767,32767
341422146,32767,32767,32767,32767,-20,32767
341427219,32767,32767,32767,32767,32767,-31
341432316,32767,32767,32767,32767,32767,-8
341437363,32767,32767,32767,-5,-43,32767
341442726,32767,32767,32767,32767,32767,-8
341467807,32767,32767,32767,32767,32767,32767
341472883,32767,32767,32767,32767,-19,-12
341477955,32767,32767,32767,32767,32767,32767
341483036,32767,32767,32767,32767,6,-2
341488113,32767,32767,32767,-7,32767,32767
341493181,32767,32767,32767,32767,32767,-4
341498251,32767,32767,32767,32767,-18,32767
341503322,32767,32767,32767,32767,32767,-4
341508402,32767,32767,32767,32767,9,32767
341513478,32767,32767,32767,32767,32767,-20
341518549,32767,32767,32767,32767,32767,32767
341523877,32767,32767,32767,32767,-20,-16
341528874,32767,32767,32767,32767,32767,32767
341533870,32767,32767,32767,32767,6,-24
341538894,32767,32767,32767,32767,32767,32767
341543918,32767,32767,32767,32767,32767,-16
341548992,32767,32767,32767,-4,-19,32767
341554090,32767,32767,32767,32767,32767,-15
341574366,32767,32767,32767,32767,-19,-28
341579444,32767,32767,32767,32767,32767,32767
341584497,32767,32767,32767,32767,32767,-19
341589570,32767,32767,32767,32767,-43,32767
341594644,32767,32767,32767,32767,32767,-33
341599717,32767,32767,32767,-7,-18,32767
341604972,32767,32767,32767,32767,32767,-25
341610058,32767,32767,32767,32767,5,-32
341615041,32767,32767,32767,32767,32767,-32
341620086,32767,32767,32767,32767,32767,32767
341625094,32767,32767,32767,32767,-19,-19
341630166,32767,32767,32767,32767,32767,32767
341635232,32767,32767,32767,32767,5,-26
341640343,32767,32767,32767,32767,32767,32767
341645381,32767,32767,32767,32767,32767,-30
341650456,32767,32767,32767,-5,-20,32767
341655529,32767,32767,32767,32767,32767,-2
341680901,32767,32767,32767,32767,32767,32767
341685973,32767,32767,32767,32767,32767,-25
341691287,32767,32767,32767,32767,-45,32767
341696306,32767,32767,32767,32767,32767,-27
341701307,32767,32767,32767,32767,-21,32767
341706272,32767,32767,32767,32767,32767,-8
341711349,32767,32767,32767,-4,6,1
341716433,32767,32767,32767,32767,32767,32767
341721486,32767,32767,32767,32767,32767,32767
341726599,32767,32767,32767,32767,-19,-24
341731640,32767,32767,32767,32767,32767,32767
341736704,32767,32767,32767,32767,5,-7
341741799,32767,32767,32767,32767,32767,32767
341746855,32767,32767,32767,32767,32767,-30
341751930,32767,32767,32767,32767,-16,0
341756998,32767,32767,32767,32767,32767,-13
341762075,32767,32767,32767,-5,32767,2
341767150,32767,32767,32767,32767,-43,32767
341802669,32767,32767,32767,32767,-20,-12
341807739,32767,32767,32767,32767,32767,-17
341812810,32767,32767,32767,-8,5,-2
341817892,32767,32767,32767,32767,32767,32767
341822955,32767,32767,32767,32767,32767,-5
341828028,32767,32767,32767,32767,-20,32767
341833105,32767,32767,32767,32767,32767,-3
341838175,32767,32767,32767,32767,32767,32767
341843251,32767,32767,32767,32767,-43,-3
341848336,32767,32767,32767,32767,32767,32767
341853603,32767,32767,32767,32767,-20,32767
341858640,32767,32767,32767,32767,32767,-12
341863601,32767,32767,32767,32767,6,-19
341868620,32767,32767,32767,32767,32767,32767
341873697,32767,32767,32767,-7,32767,-11
341878766,32767,32767,32767,32767,-19,32767
341883838,32767,32767,32767,32767,32767,-6
341909207,32767,32767,32767,32767,32767,32767
341914295,32767,32767,32767,32767,32767,-15
341919361,32767,32767,32767,32767,-42,32767
341924435,32767,32767,32767,-6,32767,-24
341929499,32767,32767,32767,32767,-17,32767
341934703,32767,32767,32767,32767,32767,-22
341939778,32767,32767,32767,32767,5,32767
341944774,32767,32767,32767,32767,32767,-23
341949831,32767,32767,32767,32767,32767,32767
341954872,32767,32767,32767,32767,-20,-15
341990385,32767,32767,32767,32767,5,32767
341995467,32767,32767,32767,32767,32767,-26
342000532,32767,32767,32767,32767,32767,32767
342005602,32767,32767,32767,32767,-18,-20
342010687,32767,32767,32767,32767,32767,32767
342016023,32767,32767,32767,32767,6,-43
342021001,32767,32767,32767,32767,32767,32767
342025971,32767,32767,32767,32767,32767,-39
342030986,32767,32767,32767,32767,-17,32767
342036046,32767,32767,32767,-6,32767,-41
342041120,32767,32767,32767,32767,6,32767
342046194,32767,32767,32767,32767,32767,-32
342051283,32767,32767,32767,32767,32767,32767
342056345,32767,32767,32767,32767,-20,-25
342061417,32767,32767,32767,32767,32767,-1
342066490,32767,32767,32767,32767,5,32767
342071561,32767,32767,32767,32767,32767,32767
342076642,32767,32767,32767,32767,32767,-38
342081708,32767,32767,32767,32767,-19,32767
342086779,32767,32767,32767,-5,32767,-39
342091856,32767,32767,32767,32767,10,-5
342097182,32767,32767,32767,32767,32767,32767
342102170,32767,32767,32767,32767,32767,2
342117223,32767,32767,32767,32767,32767,32767
342122312,32767,32767,32767,32767,-44,32767
342127373,32767,32767,32767,32767,32767,-32
342132457,32767,32767,32767,32767,-19,1
342137518,32767,32767,32767,-8,32767,32767
342142606,32767,32767,32767,32767,4,-6
342147674,32767,32767,32767,32767,32767,32767
342152741,32767,32767,32767,32767,32767,-1
342157811,32767,32767,32767,32767,-21,-34
342162892,32767,32767,32767,32767,32767,-5
342167959,32767,32767,32767,32767,32767,32767
342173039,32767,32767,32767,32767,-43,-12
342188392,32767,32767,32767,32767,32767,32767
342193341,32767,32767,32767,32767,6,-2
342198400,32767,32767,32767,-7,32767,32767
342203494,32767,32767,32767,32767,32767,-11
342208547,32767,32767,32767,32767,-21,-30
342213627,32767,32767,32767,32767,32767,-12
342218710,32767,32767,32767,32767,6,32767
342223765,32767,32767,32767,32767,32767,-18
342228840,32767,32767,32767,32767,32767,32767
342233912,32767,32767,32767,32767,-18,-15
342238988,32767,32767,32767,32767,32767,32767
342244059,32767,32767,32767,32767,32767,-16
342249144,32767,32767,32767,-5,-43,32767
342254216,32767,32767,32767,32767,32767,-6
342259466,32767,32767,32767,32767,-19,32767
342264580,32767,32767,32767,32767,32767,-19
342269531,32767,32767,32767,32767,6,32767
342274595,32767,32767,32767,32767,32767,-15
342279605,32767,32767,32767,32767,32767,32767
342294798,32767,32767,32767,32767,7,-18
342299868,32767,32767,32767,-6,32767,32767
342304945,32767,32767,32767,32767,32767,-3
342310024,32767,32767,32767,32767,-21,32767
342315111,32767,32767,32767,32767,32767,-20
342320183,32767,32767,32767,32767,8,32767
342325240,32767,32767,32767,32767,32767,-14
342330318,32767,32767,32767,32767,32767,32767
342335383,32767,32767,32767,32767,-18,-11
342340682,32767,32767,32767,32767,32767,32767
342345758,32767,32767,32767,32767,6,-18
342350706,32767,32767,32767,32767,32767,32767
342355762,32767,32767,32767,32767,32767,-16
342360759,32767,32767,32767,-4,-18,32767
342365830,32767,32767,32767,32767,32767,-12
342370901,32767,32767,32767,32767,5,32767
342375971,32767,32767,32767,32767,32767,-23
342381063,32767,32767,32767,32767,32767,32767
342386127,32767,32767,32767,32767,-21,-12
342391208,32767,32767,32767,32767,32767,32767
342396271,32767,32767,32767,32767,5,-23
342401366,32767,32767,32767,32767,32767,-1
342406413,32767,32767,32767,32767,32767,-15
342411489,32767,32767,32767,-4,-17,32767
342416560,32767,32767,32767,32767,32767,-25
342421647,32767,32767,32767,32767,7,32767
342426893,32767,32767,32767,32767,32767,-18
342431890,32767,32767,32767,32767,32767,32767
342436902,32767,32767,32767,32767,-20,-39
342441937,32767,32767,32767,32767,32767,-4
342447022,32767,32767,32767,32767,6,32767
342452077,32767,32767,32767,32767,32767,32767
342457159,32767,32767,32767,32767,32767,-36
342462245,32767,32767,32767,-6,-20,-2
342467299,32767,32767,32767,32767,32767,32767
342472373,32767,32767,32767,32767,5,2
342477462,32767,32767,32767,32767,32767,32767
342482528,32767,32767,32767,32767,32767,32767
342487592,32767,32767,32767,32767,-16,-40
342497744,32767,32767,32767,32767,9,32767
342502824,32767,32767,32767,32767,32767,-4
342508080,32767,32767,32767,32767,32767,-40
342513076,32767,32767,32767,32767,-18,-3
342518093,32767,32767,32767,32767,32767,32767
342523119,32767,32767,32767,-5,32767,-3
342528181,32767,32767,32767,32767,-44,32767
342533259,32767,32767,32767,32767,32767,-5
342538327,32767,32767,32767,32767,-20,32767
342543421,32767,32767,32767,32767,32767,-7
342563695,32767,32767,32767,32767,-17,-2
342568766,32767,32767,32767,32767,32767,32767
342573849,32767,32767,32767,-7,32767,-14
342578917,32767,32767,32767,32767,-44,32767
342583989,32767,32767,32767,32767,32767,-2
342589289,32767,32767,32767,32767,-20,32767
342594260,32767,32767,32767,32767,32767,-4
342599251,32767,32767,32767,32767,6,32767
342604309,32767,32767,32767,32767,32767,-5
342609365,32767,32767,32767,32767,32767,32767
342614436,32767,32767,32767,32767,-20,-12
342619501,32767,32767,32767,32767,32767,32767
342624580,32767,32767,32767,-7,6,-11
342629657,32767,32767,32767,32767,32767,32767
342634722,32767,32767,32767,32767,32767,-19
342639795,32767,32767,32767,32767,-19,32767
342644871,32767,32767,32767,32767,32767,-13
342649953,32767,32767,32767,32767,8,32767
342655016,32767,32767,32767,32767,32767,-15
342660127,32767,32767,32767,32767,32767,32767
342665174,32767,32767,32767,32767,-18,-14
342670456,32767,32767,32767,32767,32767,32767
342675468,32767,32767,32767,32767,5,-16
342680484,32767,32767,32767,32767,32767,32767
342685468,32767,32767,32767,-7,32767,-5
342690544,32767,32767,32767,32767,-21,32767
342695612,32767,32767,32767,32767,32767,-21
342700680,32767,32767,32767,32767,5,32767
342705760,32767,32767,32767,32767,32767,-6
342710827,32767,32767,32767,32767,32767,32767
342715905,32767,32767,32767,32767,-21,-27
342720989,32767,32767,32767,32767,32767,32767
342726054,32767,32767,32767,32767,6,-15
342731132,32767,32767,32767,32767,32767,32767
342736192,32767,32767,32767,-6,32767,-20
342741285,32767,32767,32767,32767,-18,1
342746347,32767,32767,32767,32767,32767,32767
342751678,32767,32767,32767,32767,5,32767
342756675,32767,32767,32767,32767,32767,-18
342761665,32767,32767,32767,32767,32767,32767
342766675,32767,32767,32767,32767,-19,-16
342771721,32767,32767,32767,32767,32767,-4
